device_id,date,time,temperature,RH,PM2.5,lat,lon
74DA38C7D606,2025-01-08,00:00:14,19.12,72.0,15.0,24.822,120.973
74DA38B053E0,2025-01-08,00:00:20,18.12,72.0,5.0,25.062,121.451
74DA38B053B2,2025-01-08,00:00:28,16.62,100.0,33.0,23.462,120.454
74DA38C7D510,2025-01-08,00:01:13,17.37,100.0,11.0,24.789,120.927
74DA38C7D46C,2025-01-08,00:01:14,15.87,100.0,60.0,23.483,120.487
74DA38C7D4B4,2025-01-08,00:01:23,20.75,65.0,35.0,23.605,120.459
74DA38C7D60A,2025-01-08,00:01:36,18.62,100.0,0.0,24.741,120.906
74DA38B053AE,2025-01-08,00:01:37,14.62,93.0,27.0,24.304,120.73
74DA38C7D652,2025-01-08,00:02:15,17.75,79.0,9.0,24.784,121.022
74DA38C7D62A,2025-01-08,00:02:35,16.75,100.0,0.0,24.813,120.981
74DA38B053E4,2025-01-08,00:02:46,16.0,93.0,7.0,24.797,121.001
74DA38C7D616,2025-01-08,00:02:49,16.37,100.0,5.0,24.794,120.978
74DA38B053F8,2025-01-08,00:03:11,17.37,100.0,14.0,24.807,120.955
74DA38B0539E,2025-01-08,00:03:42,15.37,100.0,98.0,23.581,120.559
74DA38B053F4,2025-01-08,00:03:52,24.12,100.0,1.0,24.79,120.953
74DA38C7CEAC,2025-01-08,00:04:28,18.12,100.0,44.0,23.459,120.455
74DA38C7D58C,2025-01-08,00:04:40,16.12,100.0,11.0,24.843,120.927
74DA38C7D408,2025-01-08,00:05:22,16.62,100.0,13.0,23.755,120.374
74DA38C7D640,2025-01-08,00:05:57,17.25,100.0,10.0,24.802,120.959
74DA38B053E0,2025-01-08,00:06:15,18.12,72.0,5.0,25.062,121.451
74DA38C7D606,2025-01-08,00:06:16,19.12,72.0,14.0,24.822,120.973
74DA38B053B2,2025-01-08,00:06:24,16.62,100.0,32.0,23.462,120.454
74DA38C7D510,2025-01-08,00:07:09,17.37,100.0,13.0,24.789,120.927
74DA38C7D46C,2025-01-08,00:07:24,16.0,100.0,57.0,23.483,120.487
74DA38C7D4B4,2025-01-08,00:07:26,20.75,65.0,34.0,23.605,120.459
74DA38B053AE,2025-01-08,00:07:33,14.75,93.0,34.0,24.304,120.73
74DA38C7D60A,2025-01-08,00:07:37,18.5,100.0,0.0,24.741,120.906
74DA38C7D652,2025-01-08,00:08:18,17.75,80.0,10.0,24.784,121.022
74DA38C7D62A,2025-01-08,00:08:37,16.75,100.0,0.0,24.813,120.981
74DA38B053E4,2025-01-08,00:08:41,16.12,93.0,7.0,24.797,121.001
74DA38C7D616,2025-01-08,00:08:49,16.25,100.0,5.0,24.794,120.978
74DA38B053F8,2025-01-08,00:09:05,17.37,100.0,13.0,24.807,120.955
74DA38B053CA,2025-01-08,00:09:38,18.37,69.0,14.0,24.948,121.206
74DA38B0539E,2025-01-08,00:09:39,15.37,100.0,72.0,23.581,120.559
74DA38B053F4,2025-01-08,00:09:47,24.12,100.0,1.0,24.79,120.953
74DA38C7CEAC,2025-01-08,00:10:35,18.12,100.0,43.0,23.459,120.455
74DA38C7D58C,2025-01-08,00:10:43,16.12,100.0,11.0,24.843,120.927
74DA38C7D408,2025-01-08,00:11:26,16.62,100.0,13.0,23.755,120.374
74DA38C7D640,2025-01-08,00:11:59,17.25,100.0,10.0,24.802,120.959
74DA38B053E0,2025-01-08,00:12:10,18.0,73.0,5.0,25.062,121.451
74DA38B053B2,2025-01-08,00:12:18,16.75,100.0,31.0,23.462,120.454
74DA38C7D606,2025-01-08,00:12:18,19.12,72.0,15.0,24.822,120.973
74DA38C7D510,2025-01-08,00:13:06,17.37,100.0,11.0,24.789,120.927
74DA38B053AE,2025-01-08,00:13:28,14.62,94.0,25.0,24.304,120.73
74DA38C7D4B4,2025-01-08,00:13:29,20.75,65.0,34.0,23.605,120.459
74DA38C7D46C,2025-01-08,00:13:35,15.87,100.0,54.0,23.483,120.487
74DA38C7D60A,2025-01-08,00:13:38,18.5,100.0,0.0,24.741,120.906
74DA38C7D652,2025-01-08,00:14:20,17.75,80.0,10.0,24.784,121.022
74DA38B053E4,2025-01-08,00:14:36,16.12,94.0,7.0,24.797,121.001
74DA38C7D62A,2025-01-08,00:14:39,16.62,100.0,0.0,24.813,120.981
74DA38C7D616,2025-01-08,00:14:49,16.25,100.0,4.0,24.794,120.978
74DA38B053F8,2025-01-08,00:15:00,17.37,100.0,13.0,24.807,120.955
74DA38B053CA,2025-01-08,00:15:32,18.37,69.0,12.0,24.948,121.206
74DA38B0539E,2025-01-08,00:15:35,15.37,100.0,57.0,23.581,120.559
74DA38B053F4,2025-01-08,00:15:42,24.12,100.0,1.0,24.79,120.953
74DA38C7CEAC,2025-01-08,00:16:40,18.12,100.0,40.0,23.459,120.455
74DA38C7D58C,2025-01-08,00:16:45,16.12,100.0,13.0,24.843,120.927
74DA38C7D408,2025-01-08,00:17:30,16.5,100.0,13.0,23.755,120.374
74DA38C7D640,2025-01-08,00:18:01,17.37,100.0,11.0,24.802,120.959
74DA38B053E0,2025-01-08,00:18:05,18.0,73.0,5.0,25.062,121.451
74DA38B053B2,2025-01-08,00:18:15,16.75,100.0,30.0,23.462,120.454
74DA38C7D606,2025-01-08,00:18:20,19.12,73.0,17.0,24.822,120.973
74DA38C7D510,2025-01-08,00:19:02,17.5,100.0,11.0,24.789,120.927
74DA38B053AE,2025-01-08,00:19:23,14.75,94.0,23.0,24.304,120.73
74DA38C7D4B4,2025-01-08,00:19:33,20.75,65.0,33.0,23.605,120.459
74DA38C7D60A,2025-01-08,00:19:40,18.62,100.0,0.0,24.741,120.906
74DA38C7D46C,2025-01-08,00:19:47,15.87,100.0,53.0,23.483,120.487
74DA38C7D652,2025-01-08,00:20:22,17.62,80.0,10.0,24.784,121.022
74DA38B053E4,2025-01-08,00:20:31,16.25,93.0,7.0,24.797,121.001
74DA38C7D62A,2025-01-08,00:20:41,16.62,100.0,0.0,24.813,120.981
74DA38C7D616,2025-01-08,00:20:50,16.25,100.0,5.0,24.794,120.978
74DA38B053F8,2025-01-08,00:20:55,17.37,100.0,13.0,24.807,120.955
74DA38B053CA,2025-01-08,00:21:26,18.37,69.0,12.0,24.948,121.206
74DA38B0539E,2025-01-08,00:21:34,15.5,100.0,86.0,23.581,120.559
74DA38B053F4,2025-01-08,00:21:37,24.12,100.0,1.0,24.79,120.953
74DA38C7CEAC,2025-01-08,00:22:47,18.12,100.0,42.0,23.459,120.455
74DA38C7D58C,2025-01-08,00:22:47,16.12,100.0,12.0,24.843,120.927
74DA38C7D408,2025-01-08,00:23:33,16.37,100.0,12.0,23.755,120.374
74DA38B053E0,2025-01-08,00:23:59,18.0,73.0,7.0,25.062,121.451
74DA38C7D640,2025-01-08,00:24:04,17.25,100.0,11.0,24.802,120.959
74DA38B053B2,2025-01-08,00:24:10,16.87,100.0,31.0,23.462,120.454
74DA38C7D606,2025-01-08,00:24:22,19.12,73.0,14.0,24.822,120.973
74DA38C7D510,2025-01-08,00:24:58,17.5,100.0,11.0,24.789,120.927
74DA38B053AE,2025-01-08,00:25:18,15.12,92.0,23.0,24.304,120.73
74DA38C7D4B4,2025-01-08,00:25:35,20.87,65.0,33.0,23.605,120.459
74DA38C7D60A,2025-01-08,00:25:41,18.75,100.0,0.0,24.741,120.906
74DA38C7D46C,2025-01-08,00:25:58,15.87,100.0,53.0,23.483,120.487
74DA38C7D652,2025-01-08,00:26:23,17.75,81.0,10.0,24.784,121.022
74DA38B053E4,2025-01-08,00:26:26,16.37,93.0,8.0,24.797,121.001
74DA38C7D62A,2025-01-08,00:26:44,16.62,100.0,1.0,24.813,120.981
74DA38B053F8,2025-01-08,00:26:50,17.37,100.0,14.0,24.807,120.955
74DA38C7D616,2025-01-08,00:26:50,16.37,100.0,5.0,24.794,120.978
74DA38B053CA,2025-01-08,00:27:20,18.37,70.0,13.0,24.948,121.206
74DA38B0539E,2025-01-08,00:27:31,15.75,100.0,88.0,23.581,120.559
74DA38B053F4,2025-01-08,00:27:33,24.12,100.0,1.0,24.79,120.953
74DA38C7D58C,2025-01-08,00:28:49,16.25,100.0,12.0,24.843,120.927
74DA38C7CEAC,2025-01-08,00:28:54,18.12,100.0,42.0,23.459,120.455
74DA38C7D408,2025-01-08,00:29:36,16.5,100.0,13.0,23.755,120.374
74DA38B053E0,2025-01-08,00:29:54,18.0,74.0,5.0,25.062,121.451
74DA38B053B2,2025-01-08,00:30:05,17.0,100.0,31.0,23.462,120.454
74DA38C7D640,2025-01-08,00:30:06,17.25,100.0,12.0,24.802,120.959
74DA38C7D606,2025-01-08,00:30:22,19.12,73.0,14.0,24.822,120.973
74DA38C7D510,2025-01-08,00:30:55,17.5,100.0,11.0,24.789,120.927
74DA38B053AE,2025-01-08,00:31:13,15.25,92.0,23.0,24.304,120.73
74DA38C7D4B4,2025-01-08,00:31:38,20.87,66.0,33.0,23.605,120.459
74DA38C7D60A,2025-01-08,00:31:43,18.75,100.0,0.0,24.741,120.906
74DA38C7D46C,2025-01-08,00:32:09,16.0,100.0,53.0,23.483,120.487
74DA38B053E4,2025-01-08,00:32:22,16.25,92.0,7.0,24.797,121.001
74DA38C7D652,2025-01-08,00:32:25,17.62,81.0,9.0,24.784,121.022
74DA38B053F8,2025-01-08,00:32:45,17.5,100.0,14.0,24.807,120.955
74DA38C7D62A,2025-01-08,00:32:46,16.75,100.0,0.0,24.813,120.981
74DA38C7D616,2025-01-08,00:32:50,16.62,100.0,5.0,24.794,120.978
74DA38B053CA,2025-01-08,00:33:17,18.37,70.0,13.0,24.948,121.206
74DA38B0539E,2025-01-08,00:33:27,15.75,100.0,75.0,23.581,120.559
74DA38B053F4,2025-01-08,00:33:28,24.12,100.0,1.0,24.79,120.953
74DA38C7D58C,2025-01-08,00:34:52,16.25,100.0,13.0,24.843,120.927
74DA38C7D408,2025-01-08,00:35:39,16.62,100.0,12.0,23.755,120.374
74DA38B053E0,2025-01-08,00:35:48,18.12,75.0,5.0,25.062,121.451
74DA38B053B2,2025-01-08,00:36:01,17.12,100.0,31.0,23.462,120.454
74DA38C7D640,2025-01-08,00:36:08,17.12,100.0,12.0,24.802,120.959
74DA38C7D606,2025-01-08,00:36:24,19.12,74.0,14.0,24.822,120.973
74DA38C7D510,2025-01-08,00:36:50,17.62,100.0,11.0,24.789,120.927
74DA38B053AE,2025-01-08,00:37:08,15.25,93.0,23.0,24.304,120.73
74DA38C7D4B4,2025-01-08,00:37:42,20.87,66.0,33.0,23.605,120.459
74DA38C7D60A,2025-01-08,00:37:44,18.75,100.0,0.0,24.741,120.906
74DA38B053E4,2025-01-08,00:38:17,16.25,94.0,7.0,24.797,121.001
74DA38C7D46C,2025-01-08,00:38:19,16.0,100.0,54.0,23.483,120.487
74DA38C7D652,2025-01-08,00:38:27,17.62,81.0,10.0,24.784,121.022
74DA38B053F8,2025-01-08,00:38:40,17.5,100.0,15.0,24.807,120.955
74DA38C7D62A,2025-01-08,00:38:48,16.75,100.0,1.0,24.813,120.981
74DA38C7D616,2025-01-08,00:38:50,16.62,100.0,5.0,24.794,120.978
74DA38B053CA,2025-01-08,00:39:11,18.37,70.0,14.0,24.948,121.206
74DA38B0539E,2025-01-08,00:39:23,15.87,100.0,58.0,23.581,120.559
