device_id,date,time,temperature,RH,PM2.5,lat,lon
74DA38C7D46C,2024-11-01,00:00:21,24.37,100.0,26.0,23.483,120.487
74DA38B053F4,2024-11-01,00:01:37,29.25,100.0,0.0,24.79,120.953
74DA38C7D640,2024-11-01,00:01:45,24.0,100.0,6.0,24.802,120.959
74DA38C7D4B4,2024-11-01,00:02:03,27.5,87.0,27.0,23.605,120.459
74DA38B053B2,2024-11-01,00:02:22,24.25,100.0,17.0,23.462,120.454
74DA38C7CEAC,2024-11-01,00:02:22,24.25,100.0,21.0,23.459,120.455
74DA38B053E0,2024-11-01,00:02:27,25.37,100.0,3.0,25.062,121.451
74DA38C7D58C,2024-11-01,00:02:35,23.75,100.0,10.0,24.843,120.927
74DA38C7D616,2024-11-01,00:02:57,24.25,100.0,3.0,24.794,120.978
74DA38C7D606,2024-11-01,00:03:02,25.25,100.0,6.0,24.822,120.973
74DA38C7D5A2,2024-11-01,00:03:05,24.62,100.0,24.0,23.472,120.453
74DA38B053AE,2024-11-01,00:03:42,21.5,100.0,23.0,24.304,120.73
74DA38C7D62A,2024-11-01,00:04:01,24.0,100.0,0.0,24.813,120.981
74DA38C7D408,2024-11-01,00:04:06,24.87,100.0,10.0,23.755,120.374
74DA38C7D652,2024-11-01,00:04:22,24.87,100.0,3.0,24.784,121.022
74DA38C7D60A,2024-11-01,00:04:31,24.25,100.0,0.0,24.741,120.906
74DA38B053CA,2024-11-01,00:04:32,25.75,87.0,1.0,24.948,121.206
74DA38B0539E,2024-11-01,00:05:20,23.75,100.0,18.0,23.581,120.559
74DA38C7D510,2024-11-01,00:05:35,24.5,100.0,7.0,24.789,120.927
74DA38B053E4,2024-11-01,00:05:46,23.75,100.0,2.0,24.797,121.001
74DA38B053F8,2024-11-01,00:05:47,23.25,100.0,13.0,24.807,120.955
74DA38C7D46C,2024-11-01,00:06:26,24.37,100.0,26.0,23.483,120.487
74DA38B053F4,2024-11-01,00:07:33,29.25,100.0,0.0,24.79,120.953
74DA38C7D640,2024-11-01,00:07:46,24.0,100.0,6.0,24.802,120.959
74DA38C7D4B4,2024-11-01,00:08:05,27.5,87.0,24.0,23.605,120.459
74DA38B053B2,2024-11-01,00:08:17,24.25,100.0,18.0,23.462,120.454
74DA38B053E0,2024-11-01,00:08:24,25.37,100.0,4.0,25.062,121.451
74DA38C7CEAC,2024-11-01,00:08:24,24.37,100.0,23.0,23.459,120.455
74DA38C7D58C,2024-11-01,00:08:37,23.87,100.0,11.0,24.843,120.927
74DA38C7D616,2024-11-01,00:08:58,24.5,100.0,3.0,24.794,120.978
74DA38C7D606,2024-11-01,00:09:02,25.37,100.0,6.0,24.822,120.973
74DA38C7D5A2,2024-11-01,00:09:09,24.75,100.0,25.0,23.472,120.453
74DA38B053AE,2024-11-01,00:09:38,21.62,100.0,24.0,24.304,120.73
74DA38C7D62A,2024-11-01,00:10:03,24.0,100.0,0.0,24.813,120.981
74DA38C7D408,2024-11-01,00:10:08,24.87,100.0,11.0,23.755,120.374
74DA38C7D652,2024-11-01,00:10:23,24.87,100.0,3.0,24.784,121.022
74DA38B053CA,2024-11-01,00:10:26,25.75,87.0,1.0,24.948,121.206
74DA38C7D60A,2024-11-01,00:10:33,24.25,100.0,0.0,24.741,120.906
74DA38B0539E,2024-11-01,00:11:16,23.87,100.0,17.0,23.581,120.559
74DA38C7D510,2024-11-01,00:11:32,24.62,100.0,8.0,24.789,120.927
74DA38B053E4,2024-11-01,00:11:41,23.75,100.0,3.0,24.797,121.001
74DA38B053F8,2024-11-01,00:11:42,23.37,100.0,14.0,24.807,120.955
74DA38C7D46C,2024-11-01,00:12:34,24.37,100.0,26.0,23.483,120.487
74DA38B053F4,2024-11-01,00:13:28,29.36,100.0,0.0,24.79,120.953
74DA38C7D640,2024-11-01,00:13:48,24.0,100.0,7.0,24.802,120.959
74DA38C7D4B4,2024-11-01,00:14:06,27.5,87.0,24.0,23.605,120.459
74DA38B053B2,2024-11-01,00:14:12,24.37,100.0,18.0,23.462,120.454
74DA38B053E0,2024-11-01,00:14:18,25.37,100.0,5.0,25.062,121.451
74DA38C7CEAC,2024-11-01,00:14:26,24.37,100.0,23.0,23.459,120.455
74DA38C7D58C,2024-11-01,00:14:38,23.87,100.0,12.0,24.843,120.927
74DA38C7D616,2024-11-01,00:14:58,24.5,100.0,3.0,24.794,120.978
74DA38C7D606,2024-11-01,00:15:04,25.37,100.0,7.0,24.822,120.973
74DA38C7D5A2,2024-11-01,00:15:12,24.87,100.0,24.0,23.472,120.453
74DA38B053AE,2024-11-01,00:15:33,21.87,100.0,24.0,24.304,120.73
74DA38C7D62A,2024-11-01,00:16:05,24.25,100.0,1.0,24.813,120.981
74DA38C7D408,2024-11-01,00:16:09,24.87,100.0,11.0,23.755,120.374
74DA38B053CA,2024-11-01,00:16:20,25.75,87.0,2.0,24.948,121.206
74DA38C7D652,2024-11-01,00:16:24,25.0,100.0,4.0,24.784,121.022
74DA38C7D60A,2024-11-01,00:16:34,24.12,100.0,0.0,24.741,120.906
74DA38B0539E,2024-11-01,00:17:11,23.87,100.0,17.0,23.581,120.559
74DA38C7D510,2024-11-01,00:17:30,24.87,100.0,8.0,24.789,120.927
74DA38B053E4,2024-11-01,00:17:35,23.87,100.0,3.0,24.797,121.001
74DA38B053F8,2024-11-01,00:17:37,23.5,100.0,17.0,24.807,120.955
74DA38C7D46C,2024-11-01,00:18:43,24.5,100.0,26.0,23.483,120.487
74DA38B053F4,2024-11-01,00:19:23,29.36,100.0,0.0,24.79,120.953
74DA38C7D640,2024-11-01,00:19:49,24.12,100.0,7.0,24.802,120.959
74DA38B053B2,2024-11-01,00:20:07,24.5,100.0,18.0,23.462,120.454
74DA38C7D4B4,2024-11-01,00:20:08,27.62,87.0,24.0,23.605,120.459
74DA38B053E0,2024-11-01,00:20:14,25.37,100.0,5.0,25.062,121.451
74DA38C7CEAC,2024-11-01,00:20:34,24.5,100.0,23.0,23.459,120.455
74DA38C7D58C,2024-11-01,00:20:40,23.87,100.0,13.0,24.843,120.927
74DA38C7D616,2024-11-01,00:20:59,24.5,100.0,3.0,24.794,120.978
74DA38C7D606,2024-11-01,00:21:05,25.37,100.0,8.0,24.822,120.973
74DA38C7D5A2,2024-11-01,00:21:18,25.0,100.0,27.0,23.472,120.453
74DA38B053AE,2024-11-01,00:21:28,22.0,100.0,23.0,24.304,120.73
74DA38C7D62A,2024-11-01,00:22:06,24.37,100.0,0.0,24.813,120.981
74DA38C7D408,2024-11-01,00:22:12,24.87,100.0,11.0,23.755,120.374
74DA38B053CA,2024-11-01,00:22:14,25.75,87.0,2.0,24.948,121.206
74DA38C7D652,2024-11-01,00:22:24,24.87,100.0,4.0,24.784,121.022
74DA38C7D60A,2024-11-01,00:22:35,24.62,100.0,0.0,24.741,120.906
74DA38B0539E,2024-11-01,00:23:07,24.0,100.0,22.0,23.581,120.559
74DA38C7D510,2024-11-01,00:23:26,24.75,100.0,8.0,24.789,120.927
74DA38B053E4,2024-11-01,00:23:30,24.0,100.0,3.0,24.797,121.001
74DA38B053F8,2024-11-01,00:23:31,23.5,100.0,16.0,24.807,120.955
74DA38C7D46C,2024-11-01,00:24:48,24.5,100.0,27.0,23.483,120.487
74DA38B053F4,2024-11-01,00:25:19,29.36,100.0,0.0,24.79,120.953
74DA38C7D640,2024-11-01,00:25:50,24.25,100.0,8.0,24.802,120.959
74DA38B053B2,2024-11-01,00:26:02,24.62,100.0,17.0,23.462,120.454
74DA38C7D4B4,2024-11-01,00:26:10,27.5,87.0,24.0,23.605,120.459
74DA38B053E0,2024-11-01,00:26:11,25.37,100.0,5.0,25.062,121.451
74DA38C7CEAC,2024-11-01,00:26:38,24.62,100.0,22.0,23.459,120.455
74DA38C7D58C,2024-11-01,00:26:43,24.0,100.0,15.0,24.843,120.927
74DA38C7D616,2024-11-01,00:26:59,24.62,100.0,3.0,24.794,120.978
74DA38C7D606,2024-11-01,00:27:06,25.5,100.0,9.0,24.822,120.973
74DA38C7D5A2,2024-11-01,00:27:24,25.12,100.0,28.0,23.472,120.453
74DA38B053CA,2024-11-01,00:28:07,25.62,87.0,2.0,24.948,121.206
74DA38C7D62A,2024-11-01,00:28:08,24.37,100.0,0.0,24.813,120.981
74DA38C7D408,2024-11-01,00:28:14,24.87,100.0,11.0,23.755,120.374
74DA38C7D652,2024-11-01,00:28:25,24.87,100.0,5.0,24.784,121.022
74DA38C7D60A,2024-11-01,00:28:36,24.75,100.0,0.0,24.741,120.906
74DA38B0539E,2024-11-01,00:29:02,24.0,100.0,20.0,23.581,120.559
74DA38C7D510,2024-11-01,00:29:22,24.87,100.0,9.0,24.789,120.927
74DA38B053E4,2024-11-01,00:29:24,24.12,100.0,3.0,24.797,121.001
74DA38B053F8,2024-11-01,00:29:26,23.62,100.0,15.0,24.807,120.955
74DA38C7D46C,2024-11-01,00:30:54,24.62,100.0,27.0,23.483,120.487
74DA38B053F4,2024-11-01,00:31:14,29.36,100.0,0.0,24.79,120.953
74DA38C7D640,2024-11-01,00:31:51,24.37,100.0,9.0,24.802,120.959
74DA38B053B2,2024-11-01,00:31:57,24.75,100.0,18.0,23.462,120.454
74DA38B053E0,2024-11-01,00:32:06,25.5,100.0,6.0,25.062,121.451
74DA38C7D4B4,2024-11-01,00:32:11,27.5,87.0,24.0,23.605,120.459
74DA38C7CEAC,2024-11-01,00:32:42,24.62,100.0,22.0,23.459,120.455
74DA38C7D58C,2024-11-01,00:32:45,24.0,100.0,18.0,24.843,120.927
74DA38C7D616,2024-11-01,00:33:00,24.62,100.0,4.0,24.794,120.978
74DA38C7D606,2024-11-01,00:33:07,25.87,100.0,9.0,24.822,120.973
74DA38B053AE,2024-11-01,00:33:18,21.87,100.0,23.0,24.304,120.73
74DA38B053CA,2024-11-01,00:34:01,25.75,87.0,2.0,24.948,121.206
74DA38C7D62A,2024-11-01,00:34:10,24.5,100.0,0.0,24.813,120.981
74DA38C7D408,2024-11-01,00:34:17,25.0,100.0,11.0,23.755,120.374
